user_id,avg_rating,avg_noised_rating,rating_count,rating_variance,noised_count,noised_variance
99871,3.3,4.0,[0 1 0 2 0],0.89,[0 0 1 1 1],0.67
99875,3.4,3.5,[0 2 3 4 1],0.84,[1 1 2 4 2],1.45
99884,4.7,4.7,[0 0 0 1 2],0.22,[0 0 0 1 2],0.22
99889,3.2,3.5,[0 2 3 2 1],0.94,[0 1 3 3 1],0.75
99893,3.9,3.6,[0 0 3 3 2],0.61,[1 0 2 3 2],1.48
99906,4.0,3.8,[0 0 2 2 2],0.67,[0 1 1 2 2],1.14
99907,3.3,3.7,[0 0 4 2 0],0.22,[0 2 0 2 2],1.56
99939,3.4,3.4,[3 1 4 6 4],1.79,[1 2 8 3 4],1.24
99944,3.2,2.9,[0 1 5 3 0],0.4,[1 2 3 3 0],0.99
99958,2.8,3.3,[0 1 5 0 0],0.14,[0 1 2 3 0],0.56
99993,3.5,3.0,[1 1 3 5 2],1.25,[3 1 2 5 1],1.83
100029,3.5,3.5,[0 1 2 2 1],0.92,[0 1 1 4 0],0.58
100035,4.5,3.8,[0 0 0 3 3],0.25,[0 0 1 5 0],0.14
100057,3.0,3.3,[2 1 0 3 1],2.29,[0 0 5 2 0],0.2
100077,4.7,3.3,[0 0 0 1 2],0.22,[1 0 0 1 1],2.89
100082,3.3,3.7,[0 1 2 3 0],0.56,[0 1 1 3 1],0.89
100093,4.2,3.4,[0 0 4 1 7],0.85,[1 2 3 3 3],1.58
100121,3.5,3.7,[0 0 6 6 0],0.25,[0 1 4 5 2],0.72
100126,4.8,3.8,[0 0 0 1 5],0.14,[0 1 1 2 2],1.14
100197,3.8,3.2,[0 0 1 4 0],0.16,[0 2 1 1 1],1.36
100213,3.9,3.5,[0 1 3 4 4],0.91,[1 3 2 1 5],2.08
100228,3.7,3.4,[0 1 4 5 2],0.72,[1 1 4 4 2],1.24
100256,3.0,3.4,[2 1 0 3 1],2.29,[0 1 3 2 1],0.82
100261,3.9,3.6,[0 0 2 4 1],0.41,[1 0 2 2 2],1.67
100294,4.2,3.0,[1 0 0 0 4],2.56,[1 1 1 1 1],2.0
100295,3.7,3.5,[0 2 3 4 3],1.06,[0 2 5 2 3],1.08
100303,4.0,3.8,[0 0 1 2 1],0.5,[0 1 0 2 1],1.19
100305,3.5,3.2,[0 0 2 2 0],0.25,[0 0 3 1 0],0.19
100324,3.9,3.8,[0 0 4 3 3],0.69,[1 1 1 3 4],1.76
100400,1.9,2.9,[12  0  1  5  0],1.83,[4 2 5 5 2],1.72
100415,3.3,3.5,[1 1 7 6 1],0.84,[0 2 6 6 2],0.75
100424,2.0,2.0,[0 1 0 0 0],0.0,[0 1 0 0 0],0.0
100473,4.0,3.3,[1 0 0 2 3],2.0,[0 1 3 1 1],0.89
100487,4.5,4.5,[0 0 0 1 1],0.25,[0 0 0 1 1],0.25
100495,4.7,3.8,[ 0  0  1  3 15],0.3,[0 1 6 7 5],0.76
100511,3.9,3.8,[0 0 5 4 4],0.69,[1 0 2 7 3],1.05
100539,4.5,3.5,[0 0 0 1 1],0.25,[0 1 0 0 1],2.25
100654,3.8,4.0,[0 0 2 3 1],0.47,[0 1 0 3 2],1.0
100708,4.5,4.7,[0 0 0 3 3],0.25,[0 0 0 2 4],0.22
100712,3.1,3.3,[ 3  5 10 10  2],1.16,[ 1  6 11  7  5],1.14
100724,4.0,3.5,[0 1 0 8 2],0.55,[1 1 2 5 2],1.34
100749,4.0,5.0,[0 0 0 2 0],0.0,[0 0 0 0 2],0.0
100750,4.7,3.3,[0 0 0 2 4],0.22,[1 0 2 2 1],1.56
100766,3.1,3.6,[1 0 3 3 0],0.98,[0 0 4 2 1],0.53
100834,4.2,4.0,[0 1 0 3 4],0.94,[1 0 1 2 4],1.75
100836,4.5,4.0,[0 0 0 1 1],0.25,[0 0 0 2 0],0.0
100864,3.5,3.6,[0 0 7 4 1],0.42,[0 3 2 4 3],1.24
100879,3.4,3.9,[0 2 1 3 1],1.1,[0 1 2 1 3],1.27
100895,4.0,3.9,[0 0 2 3 2],0.57,[0 2 0 2 3],1.55
100900,3.0,3.7,[0 1 1 1 0],0.67,[0 0 1 2 0],0.22
100920,4.2,3.0,[0 0 1 1 2],0.69,[1 0 1 2 0],1.5
100922,2.9,3.6,[1 2 2 1 1],1.55,[0 0 4 2 1],0.53
100933,3.2,3.5,[2 1 1 5 1],1.76,[0 1 4 4 1],0.65
100936,3.1,3.3,[1 4 0 5 1],1.54,[1 2 3 3 2],1.47
100943,3.2,3.3,[ 0  4 14  9  0],0.45,[2 4 9 8 4],1.25
100965,4.1,3.0,[0 0 0 6 1],0.12,[2 1 0 3 1],2.29
100981,3.7,2.4,[0 2 1 5 2],1.01,[3 3 2 1 1],1.64
100995,3.8,3.4,[0 0 5 3 3],0.69,[0 4 1 4 2],1.32
100998,4.0,3.7,[0 0 2 2 2],0.67,[1 0 1 2 2],1.89
101022,4.2,4.6,[0 0 1 2 2],0.56,[0 0 0 2 3],0.24
101031,3.5,3.3,[0 0 4 1 1],0.58,[0 2 1 2 1],1.22
101035,2.6,3.6,[2 3 2 3 0],1.24,[0 2 3 2 3],1.24
101049,3.7,3.0,[0 1 2 6 1],0.61,[2 1 3 3 1],1.6
101062,3.4,3.1,[0 1 4 2 1],0.73,[1 2 2 1 2],1.86
101068,3.4,3.4,[1 0 1 5 0],1.1,[0 1 2 4 0],0.53
101070,4.2,4.2,[0 0 1 1 2],0.69,[0 0 1 1 2],0.69
101078,3.2,3.2,[0 0 3 1 0],0.19,[0 0 3 1 0],0.19
101083,3.2,3.2,[2 1 5 3 2],1.51,[1 2 5 3 2],1.25
101091,3.7,3.3,[0 1 1 3 1],0.89,[0 0 5 0 1],0.56
101123,4.2,3.7,[ 0  0  0 10  3],0.18,[1 0 4 5 3],1.14
101142,3.3,3.3,[0 1 4 1 1],0.78,[0 2 3 0 2],1.35
101183,3.4,3.6,[ 0  0 10  2  2],0.53,[0 1 4 8 1],0.52
101191,3.7,3.6,[0 0 2 5 0],0.2,[0 1 3 1 2],1.1
101198,3.8,4.8,[0 0 1 3 0],0.19,[0 0 0 1 3],0.19
101214,5.0,3.0,[0 0 0 0 3],0.0,[0 2 0 0 1],2.0
101232,4.4,2.8,[0 0 1 1 3],0.64,[2 0 1 1 1],2.56
101246,5.0,5.0,[0 0 0 0 3],0.0,[0 0 0 0 3],0.0
101271,4.3,4.0,[0 0 0 2 1],0.22,[0 0 1 1 1],0.67
101277,3.8,4.0,[0 1 1 5 1],0.69,[0 1 1 3 3],1.0
101342,3.4,3.2,[0 1 3 5 0],0.47,[0 2 3 4 0],0.62
101368,3.6,3.7,[0 1 1 5 0],0.53,[0 0 3 3 1],0.49
101395,3.4,3.5,[2 1 0 2 3],2.73,[1 1 1 3 2],1.75
101408,3.6,3.3,[ 1  3  5 10  4],1.12,[2 4 6 6 5],1.53
101448,3.4,3.2,[0 0 3 2 0],0.24,[1 0 2 1 1],1.76
101453,3.7,3.3,[0 0 4 1 2],0.78,[1 0 2 4 0],1.06
101470,3.2,3.2,[0 0 4 1 0],0.16,[0 1 2 2 0],0.56
101482,4.3,4.1,[0 1 1 0 5],1.35,[0 1 1 1 4],1.27
101484,4.0,4.0,[0 0 2 0 2],1.0,[0 0 0 4 0],0.0
101491,3.8,4.2,[0 0 1 4 0],0.16,[0 0 1 2 2],0.56
101537,4.3,4.0,[0 0 1 0 2],0.89,[0 0 0 3 0],0.0
101554,3.0,3.5,[3 7 4 6 3],1.61,[3 3 3 7 7],1.9
101564,3.4,3.6,[ 2  3  5 10  3],1.28,[1 2 7 9 4],1.03
101582,4.6,4.0,[0 0 0 2 3],0.24,[0 1 0 2 2],1.2
101618,3.8,4.1,[0 1 2 3 2],0.94,[0 0 2 3 3],0.61
101620,3.9,3.4,[ 0  0  3 12  2],0.29,[2 1 6 5 3],1.4
101692,3.4,2.9,[1 2 7 7 2],0.97,[4 3 5 4 3],1.84
101716,3.7,3.7,[0 1 1 8 0],0.41,[1 0 2 5 2],1.21
101722,2.9,3.1,[ 2  0 11  2  0],0.65,[2 3 5 1 4],1.85
101724,3.4,3.6,[0 1 3 2 1],0.82,[0 1 2 3 1],0.82
101747,4.4,4.4,[0 0 1 1 3],0.64,[0 0 1 1 3],0.64
101749,4.3,3.3,[0 0 1 3 3],0.49,[0 2 1 4 0],0.78
101755,3.3,3.3,[0 2 2 2 1],1.06,[0 2 3 0 2],1.35
101756,3.6,3.4,[0 0 2 3 0],0.24,[0 1 1 3 0],0.64
101757,3.9,3.5,[1 1 0 4 4],1.69,[1 2 0 5 2],1.65
101793,3.6,3.1,[0 1 3 4 1],0.69,[1 1 4 2 1],1.21
101795,3.6,3.8,[0 2 3 1 3],1.36,[0 2 1 3 3],1.28
101807,3.8,3.8,[ 4  1 10 17 14],1.34,[ 3  4  7 19 13],1.31
101834,3.2,3.7,[1 1 1 2 1],1.81,[0 1 1 3 1],0.89
101842,3.9,3.6,[ 0  0 11  3  8],0.85,[2 1 7 6 6],1.42
101869,3.6,4.1,[0 1 2 4 1],0.73,[0 0 3 1 4],0.86
101884,4.0,3.8,[0 0 1 2 1],0.5,[0 0 2 1 1],0.69
101888,2.7,4.0,[2 2 3 1 1],1.56,[0 1 2 2 4],1.11
101900,3.0,4.0,[1 0 0 0 1],4.0,[0 0 1 0 1],1.0
101914,4.0,4.0,[0 0 1 2 1],0.5,[0 0 2 0 2],1.0
101930,3.3,3.5,[0 1 6 4 0],0.38,[0 1 4 5 1],0.61
101968,4.2,4.0,[0 1 2 3 6],0.97,[0 0 3 6 3],0.5
101984,4.3,4.0,[0 0 0 4 2],0.22,[0 0 0 6 0],0.0
101993,3.5,3.8,[0 0 2 2 0],0.25,[0 1 0 2 1],1.19
102004,4.0,4.2,[0 0 0 5 0],0.0,[0 0 2 0 3],0.96
102016,4.2,3.6,[0 0 1 2 2],0.56,[1 0 1 1 2],2.24
102028,4.3,3.5,[ 2  0  3  4 18],1.33,[3 2 8 7 7],1.58
102029,3.3,2.8,[0 2 1 2 1],1.22,[1 1 2 2 0],1.14
102038,3.8,3.8,[0 0 2 2 1],0.56,[0 0 2 2 1],0.56
102062,5.0,4.3,[0 0 0 0 3],0.0,[0 0 0 2 1],0.22
102071,4.4,3.8,[0 0 1 1 3],0.64,[1 0 0 2 2],2.16
102073,3.6,3.6,[1 1 2 3 3],1.64,[1 0 3 4 2],1.24
102082,4.1,3.4,[0 1 0 3 3],0.98,[1 1 0 4 1],1.67
102092,3.1,3.2,[1 2 3 3 1],1.29,[2 0 3 4 1],1.56
102099,3.0,3.0,[0 1 2 1 0],0.5,[1 0 1 2 0],1.5
102145,4.5,4.5,[0 0 0 1 1],0.25,[0 0 0 1 1],0.25
102182,4.0,3.7,[0 1 1 2 3],1.14,[0 1 2 2 2],1.06
102225,3.3,3.9,[0 1 5 4 0],0.41,[0 1 2 4 3],0.89
102226,4.2,4.2,[0 0 0 3 1],0.19,[0 0 1 1 2],0.69
102255,3.6,3.7,[0 1 3 5 1],0.64,[1 0 2 5 2],1.21
102329,5.0,3.5,[0 0 0 0 2],0.0,[0 1 0 0 1],2.25
102333,4.0,3.7,[0 0 3 4 3],0.6,[0 1 3 4 2],0.81
102337,4.7,3.0,[0 0 0 1 2],0.22,[1 0 0 2 0],2.0
102349,4.0,4.0,[0 0 0 1 0],0.0,[0 0 0 1 0],0.0
102374,3.3,4.3,[0 0 2 1 0],0.22,[0 0 0 2 1],0.22
102383,4.6,3.5,[ 0  0  1  6 11],0.36,[1 2 4 9 2],1.03
102408,5.0,2.7,[0 0 0 0 3],0.0,[1 0 1 1 0],1.56
102423,4.0,4.0,[0 0 1 1 1],0.67,[0 0 1 1 1],0.67
102433,3.1,3.6,[1 0 3 3 0],0.98,[0 1 1 5 0],0.53
102442,2.7,3.0,[3 5 7 5 0],1.01,[3 3 8 4 2],1.35
102468,2.5,3.5,[0 1 1 0 0],0.25,[0 0 1 1 0],0.25
102487,4.1,3.2,[0 0 3 6 4],0.53,[2 3 2 2 4],2.18
102513,3.2,3.5,[1 3 5 1 3],1.51,[0 3 4 2 4],1.33
102527,3.4,3.6,[0 0 4 0 1],0.64,[0 1 1 2 1],1.04
102529,4.8,3.5,[0 0 0 1 3],0.19,[1 0 0 2 1],2.25
102548,5.0,4.2,[0 0 0 0 5],0.0,[0 1 0 1 3],1.36
102552,3.8,4.0,[0 1 1 0 2],1.69,[0 0 1 2 1],0.5
102555,3.8,4.2,[1 0 1 1 3],2.14,[0 0 1 3 2],0.47
102575,4.0,3.3,[0 0 2 2 2],0.67,[1 0 2 2 1],1.56
102617,4.4,3.2,[0 0 0 5 3],0.23,[1 1 3 1 2],1.69
102619,3.8,3.8,[0 2 0 0 3],2.16,[0 0 2 2 1],0.56
102634,3.5,3.8,[0 0 2 2 0],0.25,[0 0 2 1 1],0.69
102706,3.5,4.0,[0 0 2 2 0],0.25,[0 0 1 2 1],0.5
102721,3.0,3.1,[ 0  5 12  3  1],0.57,[3 2 7 7 2],1.36
102731,3.7,3.8,[0 1 1 3 1],0.89,[0 1 1 2 2],1.14
102792,3.5,3.9,[1 1 2 5 2],1.34,[1 0 2 4 4],1.36
102798,3.7,3.4,[0 0 3 3 1],0.49,[1 0 3 1 2],1.67
102801,4.4,3.8,[0 0 0 3 2],0.24,[0 1 1 1 2],1.36
102828,4.3,3.7,[0 0 2 4 5],0.56,[0 1 2 7 1],0.56
102830,4.0,5.0,[0 0 0 1 0],0.0,[0 0 0 0 1],0.0
102834,3.5,3.5,[0 1 4 5 1],0.61,[2 1 0 5 3],2.07
102859,3.7,3.3,[0 1 0 1 1],1.56,[1 0 0 1 1],2.89
102881,4.0,3.3,[0 0 0 3 0],0.0,[0 0 2 1 0],0.22
102884,3.8,3.2,[0 0 1 3 0],0.19,[1 0 1 1 1],2.19
102919,3.9,3.8,[0 0 4 9 3],0.43,[1 0 3 9 3],0.9
102929,3.9,3.8,[0 1 2 3 3],0.99,[0 0 4 3 2],0.62
102982,3.4,3.1,[0 1 2 4 0],0.53,[1 1 1 4 0],1.27
103011,3.8,3.1,[0 0 3 4 1],0.44,[2 1 1 2 2],2.36
103040,3.9,3.8,[0 1 2 7 3],0.69,[0 2 1 8 2],0.79
103099,4.0,3.4,[0 0 0 5 0],0.0,[0 1 1 3 0],0.64
103108,2.8,3.8,[0 2 1 1 0],0.69,[0 0 2 1 1],0.69
103118,4.0,4.0,[0 0 0 3 0],0.0,[0 0 1 1 1],0.67
103130,3.9,3.7,[0 0 3 2 2],0.69,[0 1 3 0 3],1.35
103141,3.1,3.2,[0 5 3 2 2],1.24,[2 1 3 4 2],1.69
103174,4.3,2.0,[0 0 1 0 2],0.89,[1 1 1 0 0],0.67
103182,3.4,3.1,[0 0 4 3 0],0.24,[0 2 3 1 1],0.98
103233,4.2,3.8,[0 0 1 3 2],0.47,[0 1 0 4 1],0.81
103240,4.0,3.6,[0 0 1 5 1],0.29,[1 0 2 2 2],1.67
103253,3.1,3.3,[0 2 3 1 1],0.98,[1 0 3 2 1],1.35
103325,4.0,4.2,[0 0 1 4 1],0.33,[1 0 0 1 4],2.14
103380,3.4,3.8,[0 2 0 2 1],1.44,[0 0 1 4 0],0.16
103383,3.3,3.3,[1 1 2 1 2],1.92,[0 2 2 2 1],1.06
103386,3.0,4.0,[0 2 0 2 0],1.0,[0 1 0 1 2],1.5
103399,3.0,4.0,[0 0 1 0 0],0.0,[0 0 0 1 0],0.0
103407,3.7,3.1,[0 1 3 3 2],0.89,[1 1 4 2 1],1.21
103441,3.1,3.4,[0 1 4 2 0],0.41,[0 2 1 3 1],1.1
103484,3.7,3.3,[0 0 1 2 0],0.22,[0 1 0 2 0],0.89
103485,5.0,3.7,[0 0 0 0 3],0.0,[1 0 0 0 2],3.56
103506,2.8,3.4,[1 2 0 1 1],2.16,[0 2 0 2 1],1.44
103520,4.0,4.0,[0 0 0 3 0],0.0,[0 0 1 1 1],0.67
103523,4.2,4.0,[0 0 0 5 1],0.14,[0 0 2 2 2],0.67
103561,4.2,3.8,[0 0 1 1 2],0.69,[0 1 1 0 2],1.69
103587,3.5,3.0,[0 1 0 0 1],2.25,[0 0 2 0 0],0.0
103619,3.4,3.1,[ 1  5  5 14  2],0.98,[2 6 8 9 2],1.14
103632,3.3,3.7,[0 0 2 1 0],0.22,[0 0 1 2 0],0.22
103684,4.0,3.0,[0 0 0 2 0],0.0,[0 0 2 0 0],0.0
103692,3.9,3.5,[1 1 2 1 6],1.9,[1 1 2 5 2],1.34
103702,3.8,3.8,[0 0 2 1 1],0.69,[0 1 1 0 2],1.69
103703,3.2,3.3,[0 3 5 3 1],0.81,[1 1 5 3 2],1.22
103710,4.0,4.2,[0 0 0 4 0],0.0,[0 0 0 3 1],0.19
103714,5.0,4.0,[0 0 0 0 3],0.0,[0 0 1 1 1],0.67
103720,3.3,4.3,[0 0 2 1 0],0.22,[0 0 0 2 1],0.22
103738,3.7,3.1,[0 1 2 2 2],1.06,[0 2 2 3 0],0.69
103761,3.6,3.3,[0 1 9 9 2],0.53,[3 2 7 3 6],1.84
103767,4.3,3.8,[0 0 2 3 5],0.61,[0 0 4 4 2],0.56
103775,4.4,3.6,[0 0 0 3 2],0.24,[1 0 1 1 2],2.24
103780,4.0,4.2,[0 0 2 1 2],0.8,[0 0 1 2 2],0.56
103781,4.2,3.5,[0 0 1 3 2],0.47,[0 0 3 3 0],0.25
103789,4.0,3.8,[0 0 2 4 2],0.5,[1 0 2 2 3],1.69
103794,3.7,3.3,[0 1 0 1 1],1.56,[1 0 0 1 1],2.89
103811,3.6,3.7,[0 1 3 4 1],0.69,[1 1 1 3 3],1.78
103823,3.4,3.4,[0 1 1 3 0],0.64,[0 1 2 1 1],1.04
103828,2.7,3.7,[1 0 1 1 0],1.56,[0 1 0 1 1],1.56
103836,2.7,3.7,[2 0 6 1 0],0.89,[1 0 2 4 2],1.33
103839,3.1,3.2,[1 3 4 4 1],1.15,[2 2 4 1 4],2.02
103852,3.8,3.5,[1 0 1 1 3],2.14,[0 0 3 3 0],0.25
103862,4.2,3.2,[0 0 1 5 3],0.4,[1 1 2 5 0],1.06
103867,3.9,3.9,[0 0 3 9 2],0.35,[0 0 4 8 2],0.41
103904,4.4,3.1,[0 0 1 2 4],0.53,[2 0 2 1 2],2.41
103916,3.2,3.8,[0 1 1 2 0],0.69,[0 1 0 2 1],1.19
103961,4.1,3.1,[0 0 1 4 2],0.41,[2 0 1 3 1],2.12
103968,3.0,3.8,[2 4 5 8 0],1.05,[1 1 5 5 7],1.29
104011,3.6,1.8,[0 0 3 1 1],0.64,[3 1 0 1 0],1.36
104021,3.6,3.8,[0 1 3 4 1],0.69,[0 0 4 3 2],0.62
104042,4.1,4.0,[0 0 3 2 4],0.77,[1 0 1 3 4],1.56
104046,3.5,2.5,[0 0 1 1 0],0.25,[1 0 0 1 0],2.25
104049,4.3,4.3,[0 0 0 2 1],0.22,[0 0 1 0 2],0.89
104093,4.3,4.0,[0 0 1 0 2],0.89,[0 0 0 3 0],0.0
104137,3.5,3.8,[0 1 4 7 0],0.42,[0 1 3 5 3],0.81
104152,3.8,3.8,[0 0 1 5 0],0.14,[0 0 2 3 1],0.47
104192,3.9,3.4,[0 0 2 5 1],0.36,[1 1 1 4 1],1.48
104202,3.2,3.5,[0 1 2 0 1],1.19,[0 0 2 2 0],0.25
104231,3.8,3.8,[0 0 1 3 0],0.19,[0 0 1 3 0],0.19
104237,4.8,3.4,[ 0  1  0  0 18],0.45,[3 2 4 4 6],2.03
104266,3.3,4.3,[0 0 2 1 0],0.22,[0 0 0 2 1],0.22
104300,4.3,3.9,[0 0 1 3 3],0.49,[1 0 0 4 2],1.55
104320,3.3,3.3,[0 1 3 1 1],0.89,[0 1 2 3 0],0.56
104348,3.6,2.9,[1 0 2 5 1],1.14,[2 1 2 4 0],1.43
104391,4.2,3.9,[0 0 3 9 6],0.47,[1 0 6 3 8],1.27
104405,3.5,2.8,[0 0 3 3 0],0.25,[1 0 4 1 0],0.81
104407,3.7,3.5,[0 0 3 2 1],0.56,[0 1 2 2 1],0.92
104408,5.0,4.0,[0 0 0 0 1],0.0,[0 0 0 1 0],0.0
104414,4.2,3.8,[0 0 1 3 2],0.47,[0 0 3 1 2],0.81
104422,4.4,3.6,[ 1  0  0  7 11],0.88,[2 1 3 9 4],1.39
104432,2.9,3.4,[0 5 0 4 0],0.99,[1 0 3 4 1],1.14
104457,3.7,3.6,[0 0 7 5 3],0.6,[0 2 6 3 4],1.04
104459,3.6,4.0,[0 0 5 7 0],0.24,[0 1 2 5 4],0.83
104462,3.2,3.0,[ 0  4 11  8  1],0.6,[ 3  4 10  3  4],1.46
104544,3.4,3.2,[2 1 4 5 3],1.57,[3 1 3 6 2],1.76
104564,4.0,3.0,[0 0 0 3 0],0.0,[1 0 0 2 0],2.0
104583,3.5,3.8,[0 1 8 6 2],0.6,[1 1 3 8 4],1.12
104608,3.9,3.7,[0 2 3 3 6],1.21,[0 2 3 6 3],0.92
104612,3.8,3.6,[0 2 2 5 3],1.02,[2 0 3 3 4],1.91
104663,2.7,3.0,[1 1 3 1 0],0.89,[1 0 3 2 0],1.0
104696,3.2,3.6,[2 0 4 5 1],1.35,[1 1 3 4 3],1.41
104721,3.9,3.7,[0 3 4 2 8],1.4,[0 3 4 5 5],1.15
104724,2.5,3.4,[1 7 9 0 0],0.37,[0 3 6 7 1],0.7
104744,3.7,2.7,[2 0 0 1 4],3.06,[1 2 2 2 0],1.06
104759,2.8,3.0,[2 3 3 4 0],1.19,[1 4 3 2 2],1.5
104764,2.5,3.3,[3 6 1 1 2],1.79,[1 3 3 3 3],1.6
104768,3.4,3.7,[1 0 2 3 1],1.39,[0 2 1 1 3],1.63
104793,3.7,3.0,[0 1 2 1 2],1.22,[2 0 2 0 2],2.67
104809,2.8,2.5,[1 1 5 1 0],0.69,[2 3 1 1 1],1.75
104821,3.5,3.5,[0 5 4 1 6],1.62,[0 4 3 6 3],1.12
104851,3.9,3.8,[0 1 4 9 4],0.65,[1 1 3 8 5],1.14
104899,2.6,3.2,[6 4 2 3 3],2.24,[1 3 7 5 2],1.06
104924,2.7,2.2,[2 0 2 2 0],1.56,[3 0 2 1 0],1.47
104941,4.5,4.2,[0 0 1 0 3],0.75,[0 0 0 3 1],0.19
105000,3.2,3.1,[1 1 4 3 1],1.16,[1 3 2 2 2],1.69
105015,3.6,3.6,[0 0 4 3 1],0.48,[0 1 3 2 2],0.98
105019,4.0,4.0,[0 0 2 5 2],0.44,[1 0 1 3 4],1.56
105029,4.6,4.1,[0 0 0 5 7],0.24,[0 1 1 6 4],0.74
105056,3.4,3.5,[0 0 7 5 0],0.24,[1 2 2 4 3],1.58
105060,2.7,3.2,[0 2 4 0 0],0.22,[0 1 4 0 1],0.81
105087,3.2,3.1,[1 3 5 4 2],1.23,[1 2 7 4 1],0.92
105104,4.0,3.9,[0 0 1 5 1],0.29,[0 0 2 4 1],0.41
105110,5.0,3.8,[0 0 0 0 6],0.0,[0 0 2 3 1],0.47
105115,4.2,2.8,[0 0 0 3 1],0.19,[1 0 2 1 0],1.19
105150,3.2,3.2,[2 1 0 3 2],2.44,[1 1 2 3 1],1.44
105155,4.3,4.0,[0 0 1 2 3],0.56,[0 0 2 2 2],0.67
105187,5.0,3.8,[0 0 0 0 6],0.0,[0 1 0 4 1],0.81
105215,3.7,3.5,[1 0 4 4 3],1.22,[0 1 6 3 2],0.75
105221,3.6,3.5,[0 2 6 3 4],1.04,[1 2 5 3 4],1.45
105224,4.0,3.0,[0 0 1 0 1],1.0,[1 0 0 0 1],4.0
105251,4.3,3.3,[0 0 1 6 4],0.38,[1 1 4 4 1],1.11
105258,3.3,3.7,[0 0 2 1 0],0.22,[0 1 0 1 1],1.56
105324,3.8,3.7,[0 1 2 4 2],0.84,[0 2 1 4 2],1.11
105410,3.0,3.6,[ 0  3 10  3  0],0.38,[0 1 7 5 3],0.73
105416,4.3,3.4,[0 0 1 3 3],0.49,[1 1 1 2 2],1.96
105421,3.8,3.2,[1 0 2 7 2],1.02,[2 1 4 3 2],1.64
105431,4.0,3.4,[0 0 1 3 1],0.4,[1 1 0 1 2],2.64
105441,3.4,3.6,[0 0 5 1 1],0.53,[0 1 2 3 1],0.82
105454,3.2,3.6,[2 1 1 5 1],1.76,[1 1 1 5 2],1.44
105494,3.0,3.4,[0 1 3 1 0],0.4,[0 0 3 2 0],0.24
105532,3.5,3.1,[ 0  3 14  8  5],0.78,[ 4  2 14  8  2],1.13
105541,4.5,3.8,[0 0 1 0 3],0.75,[0 1 1 0 2],1.69
105573,4.1,3.7,[0 0 1 4 2],0.41,[0 1 2 2 2],1.06
105595,4.0,2.2,[0 1 0 3 2],1.0,[3 1 0 2 0],1.81
105596,3.8,3.0,[0 0 2 2 1],0.56,[1 1 1 1 1],2.0
105617,3.0,3.3,[0 1 1 1 0],0.67,[0 1 1 0 1],1.56
105647,4.7,4.3,[0 0 0 1 2],0.22,[0 0 1 0 2],0.89
105655,5.0,4.2,[0 0 0 0 6],0.0,[0 0 0 5 1],0.14
105681,2.5,3.5,[0 1 1 0 0],0.25,[0 1 0 0 1],2.25
105685,4.6,4.3,[ 0  0  1  3 10],0.37,[0 1 2 3 8],0.92
105729,3.2,3.2,[0 1 2 2 0],0.56,[1 0 2 1 1],1.76
105730,3.6,3.7,[0 0 6 5 1],0.41,[1 0 5 2 4],1.39
105737,4.0,3.4,[0 0 1 3 1],0.4,[0 1 2 1 1],1.04
105742,3.2,3.8,[0 1 3 0 1],0.96,[1 0 0 2 2],2.16
105764,4.6,3.4,[0 0 1 0 4],0.64,[0 1 2 1 1],1.04
105799,2.8,3.2,[0 1 5 0 0],0.14,[2 0 1 1 2],2.81
105802,3.4,3.7,[ 0  5  7 10  2],0.82,[ 1  2  6 10  5],1.06
105825,3.7,3.7,[0 3 2 6 4],1.13,[2 1 3 3 6],1.96
105833,4.5,4.0,[0 0 1 0 3],0.75,[0 1 0 1 2],1.5
105840,3.2,4.0,[0 0 3 1 0],0.19,[0 0 2 0 2],1.0
105845,4.0,4.2,[0 0 2 4 2],0.5,[0 0 1 4 3],0.44
105854,3.0,3.5,[0 0 2 0 0],0.0,[0 0 1 1 0],0.25
105863,3.2,3.5,[0 3 1 0 2],1.81,[1 0 2 1 2],1.92
105864,3.6,3.4,[0 2 3 6 2],0.85,[2 1 2 6 2],1.62
105929,4.0,4.2,[0 0 2 5 2],0.44,[0 0 2 3 4],0.62
105942,3.8,4.0,[0 1 2 4 2],0.84,[0 0 4 1 4],0.89
105946,3.8,3.0,[0 0 2 3 1],0.47,[0 3 1 1 1],1.33
105966,3.9,3.6,[0 1 2 1 3],1.27,[1 1 1 1 3],2.24
105977,4.5,3.8,[0 0 0 2 2],0.25,[0 0 2 1 1],0.69
105982,3.9,3.5,[0 1 4 8 4],0.69,[2 0 5 8 2],1.19
105995,3.4,3.6,[0 2 3 2 2],1.14,[2 0 0 5 2],2.02
106002,3.7,3.7,[0 1 2 1 2],1.22,[1 0 1 2 2],1.89
106012,3.2,3.5,[0 0 5 1 0],0.14,[0 2 0 3 1],1.25
106035,4.0,3.3,[0 0 3 0 3],1.0,[0 1 2 3 0],0.56
106051,3.0,3.5,[1 1 1 3 0],1.33,[0 1 2 2 1],0.92
106062,3.1,3.7,[0 2 2 3 0],0.69,[0 2 1 1 3],1.63
106086,3.2,3.8,[0 1 1 2 0],0.69,[0 1 0 2 1],1.19
106094,3.8,3.8,[0 0 2 3 1],0.47,[1 0 0 3 2],1.81
106104,3.7,3.8,[0 1 1 3 1],0.89,[0 1 1 2 2],1.14
106116,4.3,3.8,[0 0 1 2 3],0.56,[0 1 1 2 2],1.14
106121,4.3,3.0,[0 0 0 2 1],0.22,[0 1 1 1 0],0.67
